wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;;
GRGRAZ03;709;SPÖ;Sozialdemokratische Partei Österreichs;2;305;3;302;95;;
GRGRAZ03;709;FPÖ;Freiheitliche Partei Österreichs;3;305;3;302;16;;
GRGRAZ03;709;GRÜNE;Die Grünen - Die Grüne Alternative;4;305;3;302;19;;
GRGRAZ03;709;KPÖ;Kommunistische Partei Österreichs;5;305;3;302;50;;
GRGRAZ03;709;GVP;Grazer Verkehrspartei;6;305;3;302;1;;
GRGRAZ03;709;RWA;Reif für die Wirtschaft und Arbeit;7;305;3;302;1;;
GRGRAZ03;709;LIF;Liberales Forum;8;305;3;302;1;;
GRGRAZ03;710;ÖVP;Österreichische Volkspartei;1;239;4;235;91;;
GRGRAZ03;710;SPÖ;Sozialdemokratische Partei Österreichs;2;239;4;235;88;;
GRGRAZ03;710;FPÖ;Freiheitliche Partei Österreichs;3;239;4;235;14;;
GRGRAZ03;710;GRÜNE;Die Grünen - Die Grüne Alternative;4;239;4;235;9;;
GRGRAZ03;710;KPÖ;Kommunistische Partei Österreichs;5;239;4;235;32;;
GRGRAZ03;710;GVP;Grazer Verkehrspartei;6;239;4;235;0;;
GRGRAZ03;710;RWA;Reif für die Wirtschaft und Arbeit;7;239;4;235;1;;
GRGRAZ03;710;LIF;Liberales Forum;8;239;4;235;0;;
GRGRAZ03;711;ÖVP;Österreichische Volkspartei;1;350;1;349;95;;
GRGRAZ03;711;SPÖ;Sozialdemokratische Partei Österreichs;2;350;1;349;154;;
GRGRAZ03;711;FPÖ;Freiheitliche Partei Österreichs;3;350;1;349;27;;
GRGRAZ03;711;GRÜNE;Die Grünen - Die Grüne Alternative;4;350;1;349;17;;
GRGRAZ03;711;KPÖ;Kommunistische Partei Österreichs;5;350;1;349;55;;
GRGRAZ03;711;GVP;Grazer Verkehrspartei;6;350;1;349;0;;
GRGRAZ03;711;RWA;Reif für die Wirtschaft und Arbeit;7;350;1;349;1;;
GRGRAZ03;711;LIF;Liberales Forum;8;350;1;349;0;;
GRGRAZ03;712;ÖVP;Österreichische Volkspartei;1;300;4;296;126;;
GRGRAZ03;712;SPÖ;Sozialdemokratische Partei Österreichs;2;300;4;296;83;;
GRGRAZ03;712;FPÖ;Freiheitliche Partei Österreichs;3;300;4;296;27;;
GRGRAZ03;712;GRÜNE;Die Grünen - Die Grüne Alternative;4;300;4;296;14;;
GRGRAZ03;712;KPÖ;Kommunistische Partei Österreichs;5;300;4;296;43;;
GRGRAZ03;712;GVP;Grazer Verkehrspartei;6;300;4;296;1;;
GRGRAZ03;712;RWA;Reif für die Wirtschaft und Arbeit;7;300;4;296;0;;
GRGRAZ03;712;LIF;Liberales Forum;8;300;4;296;2;;
GRGRAZ03;713;ÖVP;Österreichische Volkspartei;1;275;1;274;106;;
GRGRAZ03;713;SPÖ;Sozialdemokratische Partei Österreichs;2;275;1;274;89;;
GRGRAZ03;713;FPÖ;Freiheitliche Partei Österreichs;3;275;1;274;18;;
GRGRAZ03;713;GRÜNE;Die Grünen - Die Grüne Alternative;4;275;1;274;15;;
GRGRAZ03;713;KPÖ;Kommunistische Partei Österreichs;5;275;1;274;43;;
GRGRAZ03;713;GVP;Grazer Verkehrspartei;6;275;1;274;2;;
GRGRAZ03;713;RWA;Reif für die Wirtschaft und Arbeit;7;275;1;274;0;;
GRGRAZ03;713;LIF;Liberales Forum;8;275;1;274;1;;
GRGRAZ03;714;ÖVP;Österreichische Volkspartei;1;324;1;323;119;;
GRGRAZ03;714;SPÖ;Sozialdemokratische Partei Österreichs;2;324;1;323;87;;
GRGRAZ03;714;FPÖ;Freiheitliche Partei Österreichs;3;324;1;323;29;;
GRGRAZ03;714;GRÜNE;Die Grünen - Die Grüne Alternative;4;324;1;323;23;;
GRGRAZ03;714;KPÖ;Kommunistische Partei Österreichs;5;324;1;323;61;;
GRGRAZ03;714;GVP;Grazer Verkehrspartei;6;324;1;323;2;;
GRGRAZ03;714;RWA;Reif für die Wirtschaft und Arbeit;7;324;1;323;0;;
GRGRAZ03;714;LIF;Liberales Forum;8;324;1;323;2;;
GRGRAZ03;715;ÖVP;Österreichische Volkspartei;1;288;6;282;149;;
GRGRAZ03;715;SPÖ;Sozialdemokratische Partei Österreichs;2;288;6;282;45;;
GRGRAZ03;715;FPÖ;Freiheitliche Partei Österreichs;3;288;6;282;23;;
GRGRAZ03;715;GRÜNE;Die Grünen - Die Grüne Alternative;4;288;6;282;12;;
GRGRAZ03;715;KPÖ;Kommunistische Partei Österreichs;5;288;6;282;52;;
GRGRAZ03;715;GVP;Grazer Verkehrspartei;6;288;6;282;0;;
GRGRAZ03;715;RWA;Reif für die Wirtschaft und Arbeit;7;288;6;282;1;;
GRGRAZ03;715;LIF;Liberales Forum;8;288;6;282;0;;
GRGRAZ03;716;ÖVP;Österreichische Volkspartei;1;252;0;252;96;;
GRGRAZ03;716;SPÖ;Sozialdemokratische Partei Österreichs;2;252;0;252;77;;
GRGRAZ03;716;FPÖ;Freiheitliche Partei Österreichs;3;252;0;252;13;;
GRGRAZ03;716;GRÜNE;Die Grünen - Die Grüne Alternative;4;252;0;252;8;;
GRGRAZ03;716;KPÖ;Kommunistische Partei Österreichs;5;252;0;252;58;;
GRGRAZ03;716;GVP;Grazer Verkehrspartei;6;252;0;252;0;;
GRGRAZ03;716;RWA;Reif für die Wirtschaft und Arbeit;7;252;0;252;0;;
GRGRAZ03;716;LIF;Liberales Forum;8;252;0;252;0;;
GRGRAZ03;717;ÖVP;Österreichische Volkspartei;1;253;5;248;54;;
GRGRAZ03;717;SPÖ;Sozialdemokratische Partei Österreichs;2;253;5;248;97;;
GRGRAZ03;717;FPÖ;Freiheitliche Partei Österreichs;3;253;5;248;21;;
GRGRAZ03;717;GRÜNE;Die Grünen - Die Grüne Alternative;4;253;5;248;23;;
GRGRAZ03;717;KPÖ;Kommunistische Partei Österreichs;5;253;5;248;53;;
GRGRAZ03;717;GVP;Grazer Verkehrspartei;6;253;5;248;0;;
GRGRAZ03;717;RWA;Reif für die Wirtschaft und Arbeit;7;253;5;248;0;;
GRGRAZ03;717;LIF;Liberales Forum;8;253;5;248;0;;
GRGRAZ03;718;ÖVP;Österreichische Volkspartei;1;290;4;286;99;;
GRGRAZ03;718;SPÖ;Sozialdemokratische Partei Österreichs;2;290;4;286;113;;
GRGRAZ03;718;FPÖ;Freiheitliche Partei Österreichs;3;290;4;286;17;;
GRGRAZ03;718;GRÜNE;Die Grünen - Die Grüne Alternative;4;290;4;286;14;;
GRGRAZ03;718;KPÖ;Kommunistische Partei Österreichs;5;290;4;286;40;;
GRGRAZ03;718;GVP;Grazer Verkehrspartei;6;290;4;286;1;;
GRGRAZ03;718;RWA;Reif für die Wirtschaft und Arbeit;7;290;4;286;0;;
GRGRAZ03;718;LIF;Liberales Forum;8;290;4;286;2;;
GRGRAZ03;719;ÖVP;Österreichische Volkspartei;1;298;2;296;82;;
GRGRAZ03;719;SPÖ;Sozialdemokratische Partei Österreichs;2;298;2;296;122;;
GRGRAZ03;719;FPÖ;Freiheitliche Partei Österreichs;3;298;2;296;27;;
GRGRAZ03;719;GRÜNE;Die Grünen - Die Grüne Alternative;4;298;2;296;5;;
GRGRAZ03;719;KPÖ;Kommunistische Partei Österreichs;5;298;2;296;59;;
GRGRAZ03;719;GVP;Grazer Verkehrspartei;6;298;2;296;0;;
GRGRAZ03;719;RWA;Reif für die Wirtschaft und Arbeit;7;298;2;296;0;;
GRGRAZ03;719;LIF;Liberales Forum;8;298;2;296;1;;
GRGRAZ03;720;ÖVP;Österreichische Volkspartei;1;327;0;327;88;;
GRGRAZ03;720;SPÖ;Sozialdemokratische Partei Österreichs;2;327;0;327;150;;
GRGRAZ03;720;FPÖ;Freiheitliche Partei Österreichs;3;327;0;327;34;;
GRGRAZ03;720;GRÜNE;Die Grünen - Die Grüne Alternative;4;327;0;327;4;;
GRGRAZ03;720;KPÖ;Kommunistische Partei Österreichs;5;327;0;327;47;;
GRGRAZ03;720;GVP;Grazer Verkehrspartei;6;327;0;327;4;;
GRGRAZ03;720;RWA;Reif für die Wirtschaft und Arbeit;7;327;0;327;0;;
GRGRAZ03;720;LIF;Liberales Forum;8;327;0;327;0;;
GRGRAZ03;721;ÖVP;Österreichische Volkspartei;1;267;3;264;54;;
GRGRAZ03;721;SPÖ;Sozialdemokratische Partei Österreichs;2;267;3;264;128;;
GRGRAZ03;721;FPÖ;Freiheitliche Partei Österreichs;3;267;3;264;15;;
GRGRAZ03;721;GRÜNE;Die Grünen - Die Grüne Alternative;4;267;3;264;7;;
GRGRAZ03;721;KPÖ;Kommunistische Partei Österreichs;5;267;3;264;59;;
GRGRAZ03;721;GVP;Grazer Verkehrspartei;6;267;3;264;1;;
GRGRAZ03;721;RWA;Reif für die Wirtschaft und Arbeit;7;267;3;264;0;;
GRGRAZ03;721;LIF;Liberales Forum;8;267;3;264;0;;
GRGRAZ03;801;ÖVP;Österreichische Volkspartei;1;297;16;281;109;;
GRGRAZ03;801;SPÖ;Sozialdemokratische Partei Österreichs;2;297;16;281;45;;
GRGRAZ03;801;FPÖ;Freiheitliche Partei Österreichs;3;297;16;281;46;;
GRGRAZ03;801;GRÜNE;Die Grünen - Die Grüne Alternative;4;297;16;281;20;;
GRGRAZ03;801;KPÖ;Kommunistische Partei Österreichs;5;297;16;281;58;;
GRGRAZ03;801;GVP;Grazer Verkehrspartei;6;297;16;281;0;;
GRGRAZ03;801;RWA;Reif für die Wirtschaft und Arbeit;7;297;16;281;1;;
GRGRAZ03;801;LIF;Liberales Forum;8;297;16;281;2;;
GRGRAZ03;802;ÖVP;Österreichische Volkspartei;1;297;1;296;98;;
GRGRAZ03;802;SPÖ;Sozialdemokratische Partei Österreichs;2;297;1;296;83;;
GRGRAZ03;802;FPÖ;Freiheitliche Partei Österreichs;3;297;1;296;23;;
GRGRAZ03;802;GRÜNE;Die Grünen - Die Grüne Alternative;4;297;1;296;28;;
GRGRAZ03;802;KPÖ;Kommunistische Partei Österreichs;5;297;1;296;61;;
GRGRAZ03;802;GVP;Grazer Verkehrspartei;6;297;1;296;2;;
GRGRAZ03;802;RWA;Reif für die Wirtschaft und Arbeit;7;297;1;296;0;;
GRGRAZ03;802;LIF;Liberales Forum;8;297;1;296;1;;
GRGRAZ03;803;ÖVP;Österreichische Volkspartei;1;283;2;281;121;;
GRGRAZ03;803;SPÖ;Sozialdemokratische Partei Österreichs;2;283;2;281;43;;
GRGRAZ03;803;FPÖ;Freiheitliche Partei Österreichs;3;283;2;281;19;;
GRGRAZ03;803;GRÜNE;Die Grünen - Die Grüne Alternative;4;283;2;281;43;;
GRGRAZ03;803;KPÖ;Kommunistische Partei Österreichs;5;283;2;281;54;;
GRGRAZ03;803;GVP;Grazer Verkehrspartei;6;283;2;281;1;;
GRGRAZ03;803;RWA;Reif für die Wirtschaft und Arbeit;7;283;2;281;0;;
GRGRAZ03;803;LIF;Liberales Forum;8;283;2;281;0;;
GRGRAZ03;804;ÖVP;Österreichische Volkspartei;1;305;3;302;133;;
GRGRAZ03;804;SPÖ;Sozialdemokratische Partei Österreichs;2;305;3;302;44;;
GRGRAZ03;804;FPÖ;Freiheitliche Partei Österreichs;3;305;3;302;36;;
GRGRAZ03;804;GRÜNE;Die Grünen - Die Grüne Alternative;4;305;3;302;35;;
GRGRAZ03;804;KPÖ;Kommunistische Partei Österreichs;5;305;3;302;49;;
GRGRAZ03;804;GVP;Grazer Verkehrspartei;6;305;3;302;1;;
GRGRAZ03;804;RWA;Reif für die Wirtschaft und Arbeit;7;305;3;302;0;;
GRGRAZ03;804;LIF;Liberales Forum;8;305;3;302;4;;
GRGRAZ03;805;ÖVP;Österreichische Volkspartei;1;303;3;300;114;;
GRGRAZ03;805;SPÖ;Sozialdemokratische Partei Österreichs;2;303;3;300;58;;
GRGRAZ03;805;FPÖ;Freiheitliche Partei Österreichs;3;303;3;300;21;;
GRGRAZ03;805;GRÜNE;Die Grünen - Die Grüne Alternative;4;303;3;300;57;;
GRGRAZ03;805;KPÖ;Kommunistische Partei Österreichs;5;303;3;300;46;;
GRGRAZ03;805;GVP;Grazer Verkehrspartei;6;303;3;300;2;;
GRGRAZ03;805;RWA;Reif für die Wirtschaft und Arbeit;7;303;3;300;2;;
GRGRAZ03;805;LIF;Liberales Forum;8;303;3;300;0;;
GRGRAZ03;806;ÖVP;Österreichische Volkspartei;1;295;8;287;138;;
GRGRAZ03;806;SPÖ;Sozialdemokratische Partei Österreichs;2;295;8;287;51;;
GRGRAZ03;806;FPÖ;Freiheitliche Partei Österreichs;3;295;8;287;11;;
GRGRAZ03;806;GRÜNE;Die Grünen - Die Grüne Alternative;4;295;8;287;35;;
GRGRAZ03;806;KPÖ;Kommunistische Partei Österreichs;5;295;8;287;51;;
GRGRAZ03;806;GVP;Grazer Verkehrspartei;6;295;8;287;1;;
GRGRAZ03;806;RWA;Reif für die Wirtschaft und Arbeit;7;295;8;287;0;;
GRGRAZ03;806;LIF;Liberales Forum;8;295;8;287;0;;
GRGRAZ03;807;ÖVP;Österreichische Volkspartei;1;314;2;312;91;;
GRGRAZ03;807;SPÖ;Sozialdemokratische Partei Österreichs;2;314;2;312;70;;
GRGRAZ03;807;FPÖ;Freiheitliche Partei Österreichs;3;314;2;312;9;;
GRGRAZ03;807;GRÜNE;Die Grünen - Die Grüne Alternative;4;314;2;312;78;;
GRGRAZ03;807;KPÖ;Kommunistische Partei Österreichs;5;314;2;312;61;;
GRGRAZ03;807;GVP;Grazer Verkehrspartei;6;314;2;312;1;;
GRGRAZ03;807;RWA;Reif für die Wirtschaft und Arbeit;7;314;2;312;2;;
GRGRAZ03;807;LIF;Liberales Forum;8;314;2;312;0;;
GRGRAZ03;808;ÖVP;Österreichische Volkspartei;1;324;4;320;138;;
GRGRAZ03;808;SPÖ;Sozialdemokratische Partei Österreichs;2;324;4;320;45;;
GRGRAZ03;808;FPÖ;Freiheitliche Partei Österreichs;3;324;4;320;27;;
GRGRAZ03;808;GRÜNE;Die Grünen - Die Grüne Alternative;4;324;4;320;40;;
GRGRAZ03;808;KPÖ;Kommunistische Partei Österreichs;5;324;4;320;68;;
GRGRAZ03;808;GVP;Grazer Verkehrspartei;6;324;4;320;0;;
GRGRAZ03;808;RWA;Reif für die Wirtschaft und Arbeit;7;324;4;320;1;;
GRGRAZ03;808;LIF;Liberales Forum;8;324;4;320;1;;
GRGRAZ03;809;ÖVP;Österreichische Volkspartei;1;364;0;364;196;;
GRGRAZ03;809;SPÖ;Sozialdemokratische Partei Österreichs;2;364;0;364;25;;
GRGRAZ03;809;FPÖ;Freiheitliche Partei Österreichs;3;364;0;364;27;;
GRGRAZ03;809;GRÜNE;Die Grünen - Die Grüne Alternative;4;364;0;364;43;;
GRGRAZ03;809;KPÖ;Kommunistische Partei Österreichs;5;364;0;364;69;;
GRGRAZ03;809;GVP;Grazer Verkehrspartei;6;364;0;364;2;;
GRGRAZ03;809;RWA;Reif für die Wirtschaft und Arbeit;7;364;0;364;0;;
GRGRAZ03;809;LIF;Liberales Forum;8;364;0;364;2;;
GRGRAZ03;810;ÖVP;Österreichische Volkspartei;1;292;0;292;149;;
GRGRAZ03;810;SPÖ;Sozialdemokratische Partei Österreichs;2;292;0;292;35;;
GRGRAZ03;810;FPÖ;Freiheitliche Partei Österreichs;3;292;0;292;23;;
GRGRAZ03;810;GRÜNE;Die Grünen - Die Grüne Alternative;4;292;0;292;38;;
GRGRAZ03;810;KPÖ;Kommunistische Partei Österreichs;5;292;0;292;46;;
GRGRAZ03;810;GVP;Grazer Verkehrspartei;6;292;0;292;1;;
GRGRAZ03;810;RWA;Reif für die Wirtschaft und Arbeit;7;292;0;292;0;;
GRGRAZ03;810;LIF;Liberales Forum;8;292;0;292;0;;
GRGRAZ03;811;ÖVP;Österreichische Volkspartei;1;375;2;373;172;;
GRGRAZ03;811;SPÖ;Sozialdemokratische Partei Österreichs;2;375;2;373;50;;
GRGRAZ03;811;FPÖ;Freiheitliche Partei Österreichs;3;375;2;373;30;;
GRGRAZ03;811;GRÜNE;Die Grünen - Die Grüne Alternative;4;375;2;373;51;;
GRGRAZ03;811;KPÖ;Kommunistische Partei Österreichs;5;375;2;373;65;;
GRGRAZ03;811;GVP;Grazer Verkehrspartei;6;375;2;373;2;;
GRGRAZ03;811;RWA;Reif für die Wirtschaft und Arbeit;7;375;2;373;0;;
GRGRAZ03;811;LIF;Liberales Forum;8;375;2;373;3;;
GRGRAZ03;812;ÖVP;Österreichische Volkspartei;1;342;0;342;158;;
GRGRAZ03;812;SPÖ;Sozialdemokratische Partei Österreichs;2;342;0;342;64;;
GRGRAZ03;812;FPÖ;Freiheitliche Partei Österreichs;3;342;0;342;21;;
GRGRAZ03;812;GRÜNE;Die Grünen - Die Grüne Alternative;4;342;0;342;43;;
GRGRAZ03;812;KPÖ;Kommunistische Partei Österreichs;5;342;0;342;51;;
GRGRAZ03;812;GVP;Grazer Verkehrspartei;6;342;0;342;1;;
GRGRAZ03;812;RWA;Reif für die Wirtschaft und Arbeit;7;342;0;342;4;;
GRGRAZ03;812;LIF;Liberales Forum;8;342;0;342;0;;
GRGRAZ03;813;ÖVP;Österreichische Volkspartei;1;350;3;347;163;;
GRGRAZ03;813;SPÖ;Sozialdemokratische Partei Österreichs;2;350;3;347;64;;
GRGRAZ03;813;FPÖ;Freiheitliche Partei Österreichs;3;350;3;347;32;;
GRGRAZ03;813;GRÜNE;Die Grünen - Die Grüne Alternative;4;350;3;347;30;;
GRGRAZ03;813;KPÖ;Kommunistische Partei Österreichs;5;350;3;347;56;;
GRGRAZ03;813;GVP;Grazer Verkehrspartei;6;350;3;347;1;;
GRGRAZ03;813;RWA;Reif für die Wirtschaft und Arbeit;7;350;3;347;1;;
GRGRAZ03;813;LIF;Liberales Forum;8;350;3;347;0;;
GRGRAZ03;814;ÖVP;Österreichische Volkspartei;1;351;0;351;122;;
GRGRAZ03;814;SPÖ;Sozialdemokratische Partei Österreichs;2;351;0;351;78;;
GRGRAZ03;814;FPÖ;Freiheitliche Partei Österreichs;3;351;0;351;27;;
GRGRAZ03;814;GRÜNE;Die Grünen - Die Grüne Alternative;4;351;0;351;30;;
GRGRAZ03;814;KPÖ;Kommunistische Partei Österreichs;5;351;0;351;90;;
GRGRAZ03;814;GVP;Grazer Verkehrspartei;6;351;0;351;0;;
GRGRAZ03;814;RWA;Reif für die Wirtschaft und Arbeit;7;351;0;351;3;;
GRGRAZ03;814;LIF;Liberales Forum;8;351;0;351;1;;
GRGRAZ03;815;ÖVP;Österreichische Volkspartei;1;294;0;294;152;;
GRGRAZ03;815;SPÖ;Sozialdemokratische Partei Österreichs;2;294;0;294;47;;
GRGRAZ03;815;FPÖ;Freiheitliche Partei Österreichs;3;294;0;294;16;;
GRGRAZ03;815;GRÜNE;Die Grünen - Die Grüne Alternative;4;294;0;294;27;;
GRGRAZ03;815;KPÖ;Kommunistische Partei Österreichs;5;294;0;294;50;;
GRGRAZ03;815;GVP;Grazer Verkehrspartei;6;294;0;294;1;;
GRGRAZ03;815;RWA;Reif für die Wirtschaft und Arbeit;7;294;0;294;1;;
GRGRAZ03;815;LIF;Liberales Forum;8;294;0;294;0;;
GRGRAZ03;816;ÖVP;Österreichische Volkspartei;1;353;3;350;132;;
GRGRAZ03;816;SPÖ;Sozialdemokratische Partei Österreichs;2;353;3;350;65;;
GRGRAZ03;816;FPÖ;Freiheitliche Partei Österreichs;3;353;3;350;16;;
GRGRAZ03;816;GRÜNE;Die Grünen - Die Grüne Alternative;4;353;3;350;53;;
GRGRAZ03;816;KPÖ;Kommunistische Partei Österreichs;5;353;3;350;80;;
GRGRAZ03;816;GVP;Grazer Verkehrspartei;6;353;3;350;2;;
GRGRAZ03;816;RWA;Reif für die Wirtschaft und Arbeit;7;353;3;350;2;;
GRGRAZ03;816;LIF;Liberales Forum;8;353;3;350;0;;
GRGRAZ03;817;ÖVP;Österreichische Volkspartei;1;322;0;322;144;;
GRGRAZ03;817;SPÖ;Sozialdemokratische Partei Österreichs;2;322;0;322;52;;
GRGRAZ03;817;FPÖ;Freiheitliche Partei Österreichs;3;322;0;322;17;;
GRGRAZ03;817;GRÜNE;Die Grünen - Die Grüne Alternative;4;322;0;322;34;;
GRGRAZ03;817;KPÖ;Kommunistische Partei Österreichs;5;322;0;322;73;;
GRGRAZ03;817;GVP;Grazer Verkehrspartei;6;322;0;322;0;;
GRGRAZ03;817;RWA;Reif für die Wirtschaft und Arbeit;7;322;0;322;1;;
GRGRAZ03;817;LIF;Liberales Forum;8;322;0;322;1;;
GRGRAZ03;818;ÖVP;Österreichische Volkspartei;1;286;0;286;111;;
GRGRAZ03;818;SPÖ;Sozialdemokratische Partei Österreichs;2;286;0;286;53;;
GRGRAZ03;818;FPÖ;Freiheitliche Partei Österreichs;3;286;0;286;22;;
GRGRAZ03;818;GRÜNE;Die Grünen - Die Grüne Alternative;4;286;0;286;41;;
GRGRAZ03;818;KPÖ;Kommunistische Partei Österreichs;5;286;0;286;54;;
GRGRAZ03;818;GVP;Grazer Verkehrspartei;6;286;0;286;0;;
GRGRAZ03;818;RWA;Reif für die Wirtschaft und Arbeit;7;286;0;286;3;;
GRGRAZ03;818;LIF;Liberales Forum;8;286;0;286;2;;
GRGRAZ03;819;ÖVP;Österreichische Volkspartei;1;336;3;333;135;;
GRGRAZ03;819;SPÖ;Sozialdemokratische Partei Österreichs;2;336;3;333;105;;
GRGRAZ03;819;FPÖ;Freiheitliche Partei Österreichs;3;336;3;333;8;;
GRGRAZ03;819;GRÜNE;Die Grünen - Die Grüne Alternative;4;336;3;333;30;;
GRGRAZ03;819;KPÖ;Kommunistische Partei Österreichs;5;336;3;333;48;;
GRGRAZ03;819;GVP;Grazer Verkehrspartei;6;336;3;333;0;;
GRGRAZ03;819;RWA;Reif für die Wirtschaft und Arbeit;7;336;3;333;3;;
GRGRAZ03;819;LIF;Liberales Forum;8;336;3;333;4;;
GRGRAZ03;820;ÖVP;Österreichische Volkspartei;1;363;0;363;163;;
GRGRAZ03;820;SPÖ;Sozialdemokratische Partei Österreichs;2;363;0;363;69;;
GRGRAZ03;820;FPÖ;Freiheitliche Partei Österreichs;3;363;0;363;25;;
GRGRAZ03;820;GRÜNE;Die Grünen - Die Grüne Alternative;4;363;0;363;27;;
GRGRAZ03;820;KPÖ;Kommunistische Partei Österreichs;5;363;0;363;75;;
GRGRAZ03;820;GVP;Grazer Verkehrspartei;6;363;0;363;1;;
GRGRAZ03;820;RWA;Reif für die Wirtschaft und Arbeit;7;363;0;363;0;;
GRGRAZ03;820;LIF;Liberales Forum;8;363;0;363;3;;
GRGRAZ03;821;ÖVP;Österreichische Volkspartei;1;307;1;306;146;;
GRGRAZ03;821;SPÖ;Sozialdemokratische Partei Österreichs;2;307;1;306;59;;
GRGRAZ03;821;FPÖ;Freiheitliche Partei Österreichs;3;307;1;306;10;;
GRGRAZ03;821;GRÜNE;Die Grünen - Die Grüne Alternative;4;307;1;306;33;;
GRGRAZ03;821;KPÖ;Kommunistische Partei Österreichs;5;307;1;306;57;;
GRGRAZ03;821;GVP;Grazer Verkehrspartei;6;307;1;306;0;;
GRGRAZ03;821;RWA;Reif für die Wirtschaft und Arbeit;7;307;1;306;0;;
GRGRAZ03;821;LIF;Liberales Forum;8;307;1;306;1;;
GRGRAZ03;901;ÖVP;Österreichische Volkspartei;1;307;2;305;132;;
GRGRAZ03;901;SPÖ;Sozialdemokratische Partei Österreichs;2;307;2;305;54;;
GRGRAZ03;901;FPÖ;Freiheitliche Partei Österreichs;3;307;2;305;23;;
GRGRAZ03;901;GRÜNE;Die Grünen - Die Grüne Alternative;4;307;2;305;33;;
GRGRAZ03;901;KPÖ;Kommunistische Partei Österreichs;5;307;2;305;61;;
GRGRAZ03;901;GVP;Grazer Verkehrspartei;6;307;2;305;0;;
GRGRAZ03;901;RWA;Reif für die Wirtschaft und Arbeit;7;307;2;305;0;;
GRGRAZ03;901;LIF;Liberales Forum;8;307;2;305;2;;
GRGRAZ03;902;ÖVP;Österreichische Volkspartei;1;317;6;311;146;;
GRGRAZ03;902;SPÖ;Sozialdemokratische Partei Österreichs;2;317;6;311;74;;
GRGRAZ03;902;FPÖ;Freiheitliche Partei Österreichs;3;317;6;311;18;;
GRGRAZ03;902;GRÜNE;Die Grünen - Die Grüne Alternative;4;317;6;311;29;;
GRGRAZ03;902;KPÖ;Kommunistische Partei Österreichs;5;317;6;311;42;;
GRGRAZ03;902;GVP;Grazer Verkehrspartei;6;317;6;311;0;;
GRGRAZ03;902;RWA;Reif für die Wirtschaft und Arbeit;7;317;6;311;2;;
GRGRAZ03;902;LIF;Liberales Forum;8;317;6;311;0;;
GRGRAZ03;903;ÖVP;Österreichische Volkspartei;1;304;1;303;144;;
GRGRAZ03;903;SPÖ;Sozialdemokratische Partei Österreichs;2;304;1;303;38;;
GRGRAZ03;903;FPÖ;Freiheitliche Partei Österreichs;3;304;1;303;18;;
GRGRAZ03;903;GRÜNE;Die Grünen - Die Grüne Alternative;4;304;1;303;38;;
GRGRAZ03;903;KPÖ;Kommunistische Partei Österreichs;5;304;1;303;63;;
GRGRAZ03;903;GVP;Grazer Verkehrspartei;6;304;1;303;1;;
GRGRAZ03;903;RWA;Reif für die Wirtschaft und Arbeit;7;304;1;303;1;;
GRGRAZ03;903;LIF;Liberales Forum;8;304;1;303;0;;
GRGRAZ03;904;ÖVP;Österreichische Volkspartei;1;281;0;281;105;;
GRGRAZ03;904;SPÖ;Sozialdemokratische Partei Österreichs;2;281;0;281;62;;
GRGRAZ03;904;FPÖ;Freiheitliche Partei Österreichs;3;281;0;281;28;;
GRGRAZ03;904;GRÜNE;Die Grünen - Die Grüne Alternative;4;281;0;281;23;;
GRGRAZ03;904;KPÖ;Kommunistische Partei Österreichs;5;281;0;281;60;;
GRGRAZ03;904;GVP;Grazer Verkehrspartei;6;281;0;281;3;;
GRGRAZ03;904;RWA;Reif für die Wirtschaft und Arbeit;7;281;0;281;0;;
GRGRAZ03;904;LIF;Liberales Forum;8;281;0;281;0;;
GRGRAZ03;905;ÖVP;Österreichische Volkspartei;1;287;1;286;106;;
GRGRAZ03;905;SPÖ;Sozialdemokratische Partei Österreichs;2;287;1;286;67;;
GRGRAZ03;905;FPÖ;Freiheitliche Partei Österreichs;3;287;1;286;32;;
GRGRAZ03;905;GRÜNE;Die Grünen - Die Grüne Alternative;4;287;1;286;20;;
GRGRAZ03;905;KPÖ;Kommunistische Partei Österreichs;5;287;1;286;58;;
GRGRAZ03;905;GVP;Grazer Verkehrspartei;6;287;1;286;3;;
GRGRAZ03;905;RWA;Reif für die Wirtschaft und Arbeit;7;287;1;286;0;;
GRGRAZ03;905;LIF;Liberales Forum;8;287;1;286;0;;
GRGRAZ03;906;ÖVP;Österreichische Volkspartei;1;323;4;319;165;;
GRGRAZ03;906;SPÖ;Sozialdemokratische Partei Österreichs;2;323;4;319;46;;
GRGRAZ03;906;FPÖ;Freiheitliche Partei Österreichs;3;323;4;319;35;;
GRGRAZ03;906;GRÜNE;Die Grünen - Die Grüne Alternative;4;323;4;319;29;;
GRGRAZ03;906;KPÖ;Kommunistische Partei Österreichs;5;323;4;319;41;;
GRGRAZ03;906;GVP;Grazer Verkehrspartei;6;323;4;319;3;;
GRGRAZ03;906;RWA;Reif für die Wirtschaft und Arbeit;7;323;4;319;0;;
GRGRAZ03;906;LIF;Liberales Forum;8;323;4;319;0;;
GRGRAZ03;907;ÖVP;Österreichische Volkspartei;1;302;0;302;118;;
GRGRAZ03;907;SPÖ;Sozialdemokratische Partei Österreichs;2;302;0;302;55;;
GRGRAZ03;907;FPÖ;Freiheitliche Partei Österreichs;3;302;0;302;33;;
