wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;;
LT2005;523;KPÖ;Kommunistische Partei Österreichs;5;393;1;392;81;;
LT2005;523;LH;Liste Hirschmann;6;393;1;392;3;;
LT2005;523;BZÖ;Bündnis Zukunft Österreich;7;393;1;392;7;;
LT2005;523;;Parteifrei;8;393;1;392;1;;
LT2005;524;ÖVP;Österreichische Volkspartei;1;285;2;283;63;;
LT2005;524;SPÖ;Sozialdemokratische Partei Österreichs;2;285;2;283;106;;
LT2005;524;FPÖ;Freiheitliche Partei Österreichs;3;285;2;283;9;;
LT2005;524;GRÜNE;Die Grünen - Die Grüne Alternative;4;285;2;283;9;;
LT2005;524;KPÖ;Kommunistische Partei Österreichs;5;285;2;283;75;;
LT2005;524;LH;Liste Hirschmann;6;285;2;283;8;;
LT2005;524;BZÖ;Bündnis Zukunft Österreich;7;285;2;283;10;;
LT2005;524;;Parteifrei;8;285;2;283;3;;
LT2005;601;ÖVP;Österreichische Volkspartei;1;374;1;373;132;;
LT2005;601;SPÖ;Sozialdemokratische Partei Österreichs;2;374;1;373;109;;
LT2005;601;FPÖ;Freiheitliche Partei Österreichs;3;374;1;373;13;;
LT2005;601;GRÜNE;Die Grünen - Die Grüne Alternative;4;374;1;373;33;;
LT2005;601;KPÖ;Kommunistische Partei Österreichs;5;374;1;373;65;;
LT2005;601;LH;Liste Hirschmann;6;374;1;373;14;;
LT2005;601;BZÖ;Bündnis Zukunft Österreich;7;374;1;373;6;;
LT2005;601;;Parteifrei;8;374;1;373;1;;
LT2005;602;ÖVP;Österreichische Volkspartei;1;349;3;346;92;;
LT2005;602;SPÖ;Sozialdemokratische Partei Österreichs;2;349;3;346;93;;
LT2005;602;FPÖ;Freiheitliche Partei Österreichs;3;349;3;346;11;;
LT2005;602;GRÜNE;Die Grünen - Die Grüne Alternative;4;349;3;346;53;;
LT2005;602;KPÖ;Kommunistische Partei Österreichs;5;349;3;346;76;;
LT2005;602;LH;Liste Hirschmann;6;349;3;346;10;;
LT2005;602;BZÖ;Bündnis Zukunft Österreich;7;349;3;346;5;;
LT2005;602;;Parteifrei;8;349;3;346;6;;
LT2005;603;ÖVP;Österreichische Volkspartei;1;438;1;437;125;;
LT2005;603;SPÖ;Sozialdemokratische Partei Österreichs;2;438;1;437;108;;
LT2005;603;FPÖ;Freiheitliche Partei Österreichs;3;438;1;437;17;;
LT2005;603;GRÜNE;Die Grünen - Die Grüne Alternative;4;438;1;437;74;;
LT2005;603;KPÖ;Kommunistische Partei Österreichs;5;438;1;437;69;;
LT2005;603;LH;Liste Hirschmann;6;438;1;437;24;;
LT2005;603;BZÖ;Bündnis Zukunft Österreich;7;438;1;437;13;;
LT2005;603;;Parteifrei;8;438;1;437;7;;
LT2005;604;ÖVP;Österreichische Volkspartei;1;362;5;357;129;;
LT2005;604;SPÖ;Sozialdemokratische Partei Österreichs;2;362;5;357;78;;
LT2005;604;FPÖ;Freiheitliche Partei Österreichs;3;362;5;357;15;;
LT2005;604;GRÜNE;Die Grünen - Die Grüne Alternative;4;362;5;357;45;;
LT2005;604;KPÖ;Kommunistische Partei Österreichs;5;362;5;357;64;;
LT2005;604;LH;Liste Hirschmann;6;362;5;357;15;;
LT2005;604;BZÖ;Bündnis Zukunft Österreich;7;362;5;357;9;;
LT2005;604;;Parteifrei;8;362;5;357;2;;
LT2005;605;ÖVP;Österreichische Volkspartei;1;413;4;409;129;;
LT2005;605;SPÖ;Sozialdemokratische Partei Österreichs;2;413;4;409;96;;
LT2005;605;FPÖ;Freiheitliche Partei Österreichs;3;413;4;409;28;;
LT2005;605;GRÜNE;Die Grünen - Die Grüne Alternative;4;413;4;409;66;;
LT2005;605;KPÖ;Kommunistische Partei Österreichs;5;413;4;409;66;;
LT2005;605;LH;Liste Hirschmann;6;413;4;409;13;;
LT2005;605;BZÖ;Bündnis Zukunft Österreich;7;413;4;409;7;;
LT2005;605;;Parteifrei;8;413;4;409;4;;
LT2005;606;ÖVP;Österreichische Volkspartei;1;448;6;442;131;;
LT2005;606;SPÖ;Sozialdemokratische Partei Österreichs;2;448;6;442;108;;
LT2005;606;FPÖ;Freiheitliche Partei Österreichs;3;448;6;442;9;;
LT2005;606;GRÜNE;Die Grünen - Die Grüne Alternative;4;448;6;442;88;;
LT2005;606;KPÖ;Kommunistische Partei Österreichs;5;448;6;442;83;;
LT2005;606;LH;Liste Hirschmann;6;448;6;442;11;;
LT2005;606;BZÖ;Bündnis Zukunft Österreich;7;448;6;442;8;;
LT2005;606;;Parteifrei;8;448;6;442;4;;
LT2005;607;ÖVP;Österreichische Volkspartei;1;394;4;390;123;;
LT2005;607;SPÖ;Sozialdemokratische Partei Österreichs;2;394;4;390;109;;
LT2005;607;FPÖ;Freiheitliche Partei Österreichs;3;394;4;390;15;;
LT2005;607;GRÜNE;Die Grünen - Die Grüne Alternative;4;394;4;390;70;;
LT2005;607;KPÖ;Kommunistische Partei Österreichs;5;394;4;390;52;;
LT2005;607;LH;Liste Hirschmann;6;394;4;390;9;;
LT2005;607;BZÖ;Bündnis Zukunft Österreich;7;394;4;390;6;;
LT2005;607;;Parteifrei;8;394;4;390;6;;
LT2005;608;ÖVP;Österreichische Volkspartei;1;428;3;425;149;;
LT2005;608;SPÖ;Sozialdemokratische Partei Österreichs;2;428;3;425;108;;
LT2005;608;FPÖ;Freiheitliche Partei Österreichs;3;428;3;425;13;;
LT2005;608;GRÜNE;Die Grünen - Die Grüne Alternative;4;428;3;425;63;;
LT2005;608;KPÖ;Kommunistische Partei Österreichs;5;428;3;425;71;;
LT2005;608;LH;Liste Hirschmann;6;428;3;425;9;;
LT2005;608;BZÖ;Bündnis Zukunft Österreich;7;428;3;425;9;;
LT2005;608;;Parteifrei;8;428;3;425;3;;
LT2005;609;ÖVP;Österreichische Volkspartei;1;403;3;400;95;;
LT2005;609;SPÖ;Sozialdemokratische Partei Österreichs;2;403;3;400;135;;
LT2005;609;FPÖ;Freiheitliche Partei Österreichs;3;403;3;400;16;;
LT2005;609;GRÜNE;Die Grünen - Die Grüne Alternative;4;403;3;400;58;;
LT2005;609;KPÖ;Kommunistische Partei Österreichs;5;403;3;400;76;;
LT2005;609;LH;Liste Hirschmann;6;403;3;400;13;;
LT2005;609;BZÖ;Bündnis Zukunft Österreich;7;403;3;400;2;;
LT2005;609;;Parteifrei;8;403;3;400;5;;
LT2005;610;ÖVP;Österreichische Volkspartei;1;391;5;386;94;;
LT2005;610;SPÖ;Sozialdemokratische Partei Österreichs;2;391;5;386;129;;
LT2005;610;FPÖ;Freiheitliche Partei Österreichs;3;391;5;386;14;;
LT2005;610;GRÜNE;Die Grünen - Die Grüne Alternative;4;391;5;386;61;;
LT2005;610;KPÖ;Kommunistische Partei Österreichs;5;391;5;386;63;;
LT2005;610;LH;Liste Hirschmann;6;391;5;386;14;;
LT2005;610;BZÖ;Bündnis Zukunft Österreich;7;391;5;386;9;;
LT2005;610;;Parteifrei;8;391;5;386;2;;
LT2005;611;ÖVP;Österreichische Volkspartei;1;383;4;379;118;;
LT2005;611;SPÖ;Sozialdemokratische Partei Österreichs;2;383;4;379;120;;
LT2005;611;FPÖ;Freiheitliche Partei Österreichs;3;383;4;379;16;;
LT2005;611;GRÜNE;Die Grünen - Die Grüne Alternative;4;383;4;379;47;;
LT2005;611;KPÖ;Kommunistische Partei Österreichs;5;383;4;379;62;;
LT2005;611;LH;Liste Hirschmann;6;383;4;379;4;;
LT2005;611;BZÖ;Bündnis Zukunft Österreich;7;383;4;379;8;;
LT2005;611;;Parteifrei;8;383;4;379;4;;
LT2005;612;ÖVP;Österreichische Volkspartei;1;383;1;382;97;;
LT2005;612;SPÖ;Sozialdemokratische Partei Österreichs;2;383;1;382;132;;
LT2005;612;FPÖ;Freiheitliche Partei Österreichs;3;383;1;382;13;;
LT2005;612;GRÜNE;Die Grünen - Die Grüne Alternative;4;383;1;382;56;;
LT2005;612;KPÖ;Kommunistische Partei Österreichs;5;383;1;382;65;;
LT2005;612;LH;Liste Hirschmann;6;383;1;382;7;;
LT2005;612;BZÖ;Bündnis Zukunft Österreich;7;383;1;382;7;;
LT2005;612;;Parteifrei;8;383;1;382;5;;
LT2005;613;ÖVP;Österreichische Volkspartei;1;353;0;353;97;;
LT2005;613;SPÖ;Sozialdemokratische Partei Österreichs;2;353;0;353;112;;
LT2005;613;FPÖ;Freiheitliche Partei Österreichs;3;353;0;353;19;;
LT2005;613;GRÜNE;Die Grünen - Die Grüne Alternative;4;353;0;353;48;;
LT2005;613;KPÖ;Kommunistische Partei Österreichs;5;353;0;353;58;;
LT2005;613;LH;Liste Hirschmann;6;353;0;353;10;;
LT2005;613;BZÖ;Bündnis Zukunft Österreich;7;353;0;353;4;;
LT2005;613;;Parteifrei;8;353;0;353;5;;
LT2005;614;ÖVP;Österreichische Volkspartei;1;306;4;302;94;;
LT2005;614;SPÖ;Sozialdemokratische Partei Österreichs;2;306;4;302;106;;
LT2005;614;FPÖ;Freiheitliche Partei Österreichs;3;306;4;302;15;;
LT2005;614;GRÜNE;Die Grünen - Die Grüne Alternative;4;306;4;302;24;;
LT2005;614;KPÖ;Kommunistische Partei Österreichs;5;306;4;302;51;;
LT2005;614;LH;Liste Hirschmann;6;306;4;302;5;;
LT2005;614;BZÖ;Bündnis Zukunft Österreich;7;306;4;302;4;;
LT2005;614;;Parteifrei;8;306;4;302;3;;
LT2005;615;ÖVP;Österreichische Volkspartei;1;383;9;374;93;;
LT2005;615;SPÖ;Sozialdemokratische Partei Österreichs;2;383;9;374;133;;
LT2005;615;FPÖ;Freiheitliche Partei Österreichs;3;383;9;374;21;;
LT2005;615;GRÜNE;Die Grünen - Die Grüne Alternative;4;383;9;374;25;;
LT2005;615;KPÖ;Kommunistische Partei Österreichs;5;383;9;374;84;;
LT2005;615;LH;Liste Hirschmann;6;383;9;374;11;;
LT2005;615;BZÖ;Bündnis Zukunft Österreich;7;383;9;374;4;;
LT2005;615;;Parteifrei;8;383;9;374;3;;
LT2005;616;ÖVP;Österreichische Volkspartei;1;449;4;445;125;;
LT2005;616;SPÖ;Sozialdemokratische Partei Österreichs;2;449;4;445;147;;
LT2005;616;FPÖ;Freiheitliche Partei Österreichs;3;449;4;445;30;;
LT2005;616;GRÜNE;Die Grünen - Die Grüne Alternative;4;449;4;445;57;;
LT2005;616;KPÖ;Kommunistische Partei Österreichs;5;449;4;445;59;;
LT2005;616;LH;Liste Hirschmann;6;449;4;445;14;;
LT2005;616;BZÖ;Bündnis Zukunft Österreich;7;449;4;445;8;;
LT2005;616;;Parteifrei;8;449;4;445;5;;
LT2005;617;ÖVP;Österreichische Volkspartei;1;393;5;388;142;;
LT2005;617;SPÖ;Sozialdemokratische Partei Österreichs;2;393;5;388;100;;
LT2005;617;FPÖ;Freiheitliche Partei Österreichs;3;393;5;388;18;;
LT2005;617;GRÜNE;Die Grünen - Die Grüne Alternative;4;393;5;388;40;;
LT2005;617;KPÖ;Kommunistische Partei Österreichs;5;393;5;388;59;;
LT2005;617;LH;Liste Hirschmann;6;393;5;388;11;;
LT2005;617;BZÖ;Bündnis Zukunft Österreich;7;393;5;388;13;;
LT2005;617;;Parteifrei;8;393;5;388;5;;
LT2005;618;ÖVP;Österreichische Volkspartei;1;477;2;475;135;;
LT2005;618;SPÖ;Sozialdemokratische Partei Österreichs;2;477;2;475;140;;
LT2005;618;FPÖ;Freiheitliche Partei Österreichs;3;477;2;475;25;;
LT2005;618;GRÜNE;Die Grünen - Die Grüne Alternative;4;477;2;475;77;;
LT2005;618;KPÖ;Kommunistische Partei Österreichs;5;477;2;475;69;;
LT2005;618;LH;Liste Hirschmann;6;477;2;475;14;;
LT2005;618;BZÖ;Bündnis Zukunft Österreich;7;477;2;475;13;;
LT2005;618;;Parteifrei;8;477;2;475;2;;
LT2005;619;ÖVP;Österreichische Volkspartei;1;463;1;462;122;;
LT2005;619;SPÖ;Sozialdemokratische Partei Österreichs;2;463;1;462;155;;
LT2005;619;FPÖ;Freiheitliche Partei Österreichs;3;463;1;462;28;;
LT2005;619;GRÜNE;Die Grünen - Die Grüne Alternative;4;463;1;462;44;;
LT2005;619;KPÖ;Kommunistische Partei Österreichs;5;463;1;462;76;;
LT2005;619;LH;Liste Hirschmann;6;463;1;462;15;;
LT2005;619;BZÖ;Bündnis Zukunft Österreich;7;463;1;462;14;;
LT2005;619;;Parteifrei;8;463;1;462;8;;
LT2005;620;ÖVP;Österreichische Volkspartei;1;465;3;462;133;;
LT2005;620;SPÖ;Sozialdemokratische Partei Österreichs;2;465;3;462;156;;
LT2005;620;FPÖ;Freiheitliche Partei Österreichs;3;465;3;462;24;;
LT2005;620;GRÜNE;Die Grünen - Die Grüne Alternative;4;465;3;462;43;;
LT2005;620;KPÖ;Kommunistische Partei Österreichs;5;465;3;462;76;;
LT2005;620;LH;Liste Hirschmann;6;465;3;462;13;;
LT2005;620;BZÖ;Bündnis Zukunft Österreich;7;465;3;462;13;;
LT2005;620;;Parteifrei;8;465;3;462;4;;
LT2005;621;ÖVP;Österreichische Volkspartei;1;379;4;375;76;;
LT2005;621;SPÖ;Sozialdemokratische Partei Österreichs;2;379;4;375;160;;
LT2005;621;FPÖ;Freiheitliche Partei Österreichs;3;379;4;375;23;;
LT2005;621;GRÜNE;Die Grünen - Die Grüne Alternative;4;379;4;375;30;;
LT2005;621;KPÖ;Kommunistische Partei Österreichs;5;379;4;375;57;;
LT2005;621;LH;Liste Hirschmann;6;379;4;375;14;;
LT2005;621;BZÖ;Bündnis Zukunft Österreich;7;379;4;375;11;;
LT2005;621;;Parteifrei;8;379;4;375;4;;
LT2005;622;ÖVP;Österreichische Volkspartei;1;356;4;352;78;;
LT2005;622;SPÖ;Sozialdemokratische Partei Österreichs;2;356;4;352;171;;
LT2005;622;FPÖ;Freiheitliche Partei Österreichs;3;356;4;352;19;;
LT2005;622;GRÜNE;Die Grünen - Die Grüne Alternative;4;356;4;352;12;;
LT2005;622;KPÖ;Kommunistische Partei Österreichs;5;356;4;352;58;;
LT2005;622;LH;Liste Hirschmann;6;356;4;352;7;;
LT2005;622;BZÖ;Bündnis Zukunft Österreich;7;356;4;352;7;;
LT2005;622;;Parteifrei;8;356;4;352;0;;
LT2005;623;ÖVP;Österreichische Volkspartei;1;442;6;436;136;;
LT2005;623;SPÖ;Sozialdemokratische Partei Österreichs;2;442;6;436;149;;
LT2005;623;FPÖ;Freiheitliche Partei Österreichs;3;442;6;436;22;;
LT2005;623;GRÜNE;Die Grünen - Die Grüne Alternative;4;442;6;436;48;;
LT2005;623;KPÖ;Kommunistische Partei Österreichs;5;442;6;436;53;;
LT2005;623;LH;Liste Hirschmann;6;442;6;436;17;;
LT2005;623;BZÖ;Bündnis Zukunft Österreich;7;442;6;436;8;;
LT2005;623;;Parteifrei;8;442;6;436;3;;
LT2005;624;ÖVP;Österreichische Volkspartei;1;393;5;388;80;;
LT2005;624;SPÖ;Sozialdemokratische Partei Österreichs;2;393;5;388;166;;
LT2005;624;FPÖ;Freiheitliche Partei Österreichs;3;393;5;388;22;;
LT2005;624;GRÜNE;Die Grünen - Die Grüne Alternative;4;393;5;388;47;;
LT2005;624;KPÖ;Kommunistische Partei Österreichs;5;393;5;388;47;;
LT2005;624;LH;Liste Hirschmann;6;393;5;388;8;;
LT2005;624;BZÖ;Bündnis Zukunft Österreich;7;393;5;388;14;;
LT2005;624;;Parteifrei;8;393;5;388;4;;
LT2005;625;ÖVP;Österreichische Volkspartei;1;417;1;416;92;;
LT2005;625;SPÖ;Sozialdemokratische Partei Österreichs;2;417;1;416;202;;
LT2005;625;FPÖ;Freiheitliche Partei Österreichs;3;417;1;416;26;;
LT2005;625;GRÜNE;Die Grünen - Die Grüne Alternative;4;417;1;416;31;;
LT2005;625;KPÖ;Kommunistische Partei Österreichs;5;417;1;416;55;;
LT2005;625;LH;Liste Hirschmann;6;417;1;416;2;;
LT2005;625;BZÖ;Bündnis Zukunft Österreich;7;417;1;416;4;;
LT2005;625;;Parteifrei;8;417;1;416;4;;
LT2005;626;ÖVP;Österreichische Volkspartei;1;385;6;379;70;;
LT2005;626;SPÖ;Sozialdemokratische Partei Österreichs;2;385;6;379;180;;
LT2005;626;FPÖ;Freiheitliche Partei Österreichs;3;385;6;379;18;;
LT2005;626;GRÜNE;Die Grünen - Die Grüne Alternative;4;385;6;379;13;;
LT2005;626;KPÖ;Kommunistische Partei Österreichs;5;385;6;379;79;;
LT2005;626;LH;Liste Hirschmann;6;385;6;379;3;;
LT2005;626;BZÖ;Bündnis Zukunft Österreich;7;385;6;379;14;;
LT2005;626;;Parteifrei;8;385;6;379;2;;
LT2005;627;ÖVP;Österreichische Volkspartei;1;383;2;381;57;;
LT2005;627;SPÖ;Sozialdemokratische Partei Österreichs;2;383;2;381;213;;
LT2005;627;FPÖ;Freiheitliche Partei Österreichs;3;383;2;381;23;;
LT2005;627;GRÜNE;Die Grünen - Die Grüne Alternative;4;383;2;381;11;;
LT2005;627;KPÖ;Kommunistische Partei Österreichs;5;383;2;381;64;;
LT2005;627;LH;Liste Hirschmann;6;383;2;381;4;;
LT2005;627;BZÖ;Bündnis Zukunft Österreich;7;383;2;381;7;;
LT2005;627;;Parteifrei;8;383;2;381;2;;
LT2005;628;ÖVP;Österreichische Volkspartei;1;321;6;315;46;;
LT2005;628;SPÖ;Sozialdemokratische Partei Österreichs;2;321;6;315;159;;
LT2005;628;FPÖ;Freiheitliche Partei Österreichs;3;321;6;315;15;;
LT2005;628;GRÜNE;Die Grünen - Die Grüne Alternative;4;321;6;315;3;;
LT2005;628;KPÖ;Kommunistische Partei Österreichs;5;321;6;315;77;;
LT2005;628;LH;Liste Hirschmann;6;321;6;315;3;;
LT2005;628;BZÖ;Bündnis Zukunft Österreich;7;321;6;315;7;;
LT2005;628;;Parteifrei;8;321;6;315;5;;
LT2005;629;ÖVP;Österreichische Volkspartei;1;339;4;335;50;;
LT2005;629;SPÖ;Sozialdemokratische Partei Österreichs;2;339;4;335;157;;
LT2005;629;FPÖ;Freiheitliche Partei Österreichs;3;339;4;335;19;;
LT2005;629;GRÜNE;Die Grünen - Die Grüne Alternative;4;339;4;335;11;;
LT2005;629;KPÖ;Kommunistische Partei Österreichs;5;339;4;335;87;;
LT2005;629;LH;Liste Hirschmann;6;339;4;335;3;;
LT2005;629;BZÖ;Bündnis Zukunft Österreich;7;339;4;335;6;;
LT2005;629;;Parteifrei;8;339;4;335;2;;
LT2005;630;ÖVP;Österreichische Volkspartei;1;347;5;342;67;;
LT2005;630;SPÖ;Sozialdemokratische Partei Österreichs;2;347;5;342;170;;
LT2005;630;FPÖ;Freiheitliche Partei Österreichs;3;347;5;342;15;;
LT2005;630;GRÜNE;Die Grünen - Die Grüne Alternative;4;347;5;342;8;;
LT2005;630;KPÖ;Kommunistische Partei Österreichs;5;347;5;342;68;;
LT2005;630;LH;Liste Hirschmann;6;347;5;342;3;;
LT2005;630;BZÖ;Bündnis Zukunft Österreich;7;347;5;342;8;;
LT2005;630;;Parteifrei;8;347;5;342;3;;
LT2005;631;ÖVP;Österreichische Volkspartei;1;333;5;328;54;;
LT2005;631;SPÖ;Sozialdemokratische Partei Österreichs;2;333;5;328;162;;
LT2005;631;FPÖ;Freiheitliche Partei Österreichs;3;333;5;328;20;;
LT2005;631;GRÜNE;Die Grünen - Die Grüne Alternative;4;333;5;328;24;;
LT2005;631;KPÖ;Kommunistische Partei Österreichs;5;333;5;328;53;;
LT2005;631;LH;Liste Hirschmann;6;333;5;328;6;;
LT2005;631;BZÖ;Bündnis Zukunft Österreich;7;333;5;328;4;;
LT2005;631;;Parteifrei;8;333;5;328;5;;
LT2005;701;ÖVP;Österreichische Volkspartei;1;373;4;369;54;;
LT2005;701;SPÖ;Sozialdemokratische Partei Österreichs;2;373;4;369;191;;
LT2005;701;FPÖ;Freiheitliche Partei Österreichs;3;373;4;369;21;;
LT2005;701;GRÜNE;Die Grünen - Die Grüne Alternative;4;373;4;369;13;;
LT2005;701;KPÖ;Kommunistische Partei Österreichs;5;373;4;369;78;;
LT2005;701;LH;Liste Hirschmann;6;373;4;369;3;;
LT2005;701;BZÖ;Bündnis Zukunft Österreich;7;373;4;369;8;;
LT2005;701;;Parteifrei;8;373;4;369;1;;
LT2005;702;ÖVP;Österreichische Volkspartei;1;409;8;401;104;;
LT2005;702;SPÖ;Sozialdemokratische Partei Österreichs;2;409;8;401;166;;
LT2005;702;FPÖ;Freiheitliche Partei Österreichs;3;409;8;401;31;;
LT2005;702;GRÜNE;Die Grünen - Die Grüne Alternative;4;409;8;401;25;;
LT2005;702;KPÖ;Kommunistische Partei Österreichs;5;409;8;401;52;;
LT2005;702;LH;Liste Hirschmann;6;409;8;401;11;;
LT2005;702;BZÖ;Bündnis Zukunft Österreich;7;409;8;401;10;;
LT2005;702;;Parteifrei;8;409;8;401;2;;
LT2005;703;ÖVP;Österreichische Volkspartei;1;463;10;453;165;;
LT2005;703;SPÖ;Sozialdemokratische Partei Österreichs;2;463;10;453;147;;
LT2005;703;FPÖ;Freiheitliche Partei Österreichs;3;463;10;453;32;;
LT2005;703;GRÜNE;Die Grünen - Die Grüne Alternative;4;463;10;453;33;;
LT2005;703;KPÖ;Kommunistische Partei Österreichs;5;463;10;453;46;;
LT2005;703;LH;Liste Hirschmann;6;463;10;453;18;;
LT2005;703;BZÖ;Bündnis Zukunft Österreich;7;463;10;453;6;;
LT2005;703;;Parteifrei;8;463;10;453;6;;
LT2005;704;ÖVP;Österreichische Volkspartei;1;352;2;350;76;;
LT2005;704;SPÖ;Sozialdemokratische Partei Österreichs;2;352;2;350;136;;
LT2005;704;FPÖ;Freiheitliche Partei Österreichs;3;352;2;350;18;;
LT2005;704;GRÜNE;Die Grünen - Die Grüne Alternative;4;352;2;350;19;;
LT2005;704;KPÖ;Kommunistische Partei Österreichs;5;352;2;350;86;;
LT2005;704;LH;Liste Hirschmann;6;352;2;350;5;;
LT2005;704;BZÖ;Bündnis Zukunft Österreich;7;352;2;350;4;;
LT2005;704;;Parteifrei;8;352;2;350;6;;
LT2005;705;ÖVP;Österreichische Volkspartei;1;453;11;442;165;;
LT2005;705;SPÖ;Sozialdemokratische Partei Österreichs;2;453;11;442;147;;
LT2005;705;FPÖ;Freiheitliche Partei Österreichs;3;453;11;442;17;;
LT2005;705;GRÜNE;Die Grünen - Die Grüne Alternative;4;453;11;442;36;;
LT2005;705;KPÖ;Kommunistische Partei Österreichs;5;453;11;442;49;;
LT2005;705;LH;Liste Hirschmann;6;453;11;442;10;;
LT2005;705;BZÖ;Bündnis Zukunft Österreich;7;453;11;442;6;;
LT2005;705;;Parteifrei;8;453;11;442;12;;
LT2005;706;ÖVP;Österreichische Volkspartei;1;416;7;409;113;;
LT2005;706;SPÖ;Sozialdemokratische Partei Österreichs;2;416;7;409;152;;
LT2005;706;FPÖ;Freiheitliche Partei Österreichs;3;416;7;409;25;;
LT2005;706;GRÜNE;Die Grünen - Die Grüne Alternative;4;416;7;409;39;;
LT2005;706;KPÖ;Kommunistische Partei Österreichs;5;416;7;409;52;;
LT2005;706;LH;Liste Hirschmann;6;416;7;409;16;;
LT2005;706;BZÖ;Bündnis Zukunft Österreich;7;416;7;409;6;;
LT2005;706;;Parteifrei;8;416;7;409;6;;
LT2005;707;ÖVP;Österreichische Volkspartei;1;429;6;423;110;;
LT2005;707;SPÖ;Sozialdemokratische Partei Österreichs;2;429;6;423;219;;
LT2005;707;FPÖ;Freiheitliche Partei Österreichs;3;429;6;423;19;;
LT2005;707;GRÜNE;Die Grünen - Die Grüne Alternative;4;429;6;423;15;;
LT2005;707;KPÖ;Kommunistische Partei Österreichs;5;429;6;423;42;;
LT2005;707;LH;Liste Hirschmann;6;429;6;423;3;;
LT2005;707;BZÖ;Bündnis Zukunft Österreich;7;429;6;423;12;;
LT2005;707;;Parteifrei;8;429;6;423;3;;
LT2005;708;ÖVP;Österreichische Volkspartei;1;473;3;470;153;;
LT2005;708;SPÖ;Sozialdemokratische Partei Österreichs;2;473;3;470;162;;
LT2005;708;FPÖ;Freiheitliche Partei Österreichs;3;473;3;470;48;;
LT2005;708;GRÜNE;Die Grünen - Die Grüne Alternative;4;473;3;470;29;;
LT2005;708;KPÖ;Kommunistische Partei Österreichs;5;473;3;470;44;;
LT2005;708;LH;Liste Hirschmann;6;473;3;470;11;;
LT2005;708;BZÖ;Bündnis Zukunft Österreich;7;473;3;470;17;;
LT2005;708;;Parteifrei;8;473;3;470;6;;
LT2005;709;ÖVP;Österreichische Volkspartei;1;442;7;435;173;;
LT2005;709;SPÖ;Sozialdemokratische Partei Österreichs;2;442;7;435;142;;
LT2005;709;FPÖ;Freiheitliche Partei Österreichs;3;442;7;435;25;;
LT2005;709;GRÜNE;Die Grünen - Die Grüne Alternative;4;442;7;435;17;;
LT2005;709;KPÖ;Kommunistische Partei Österreichs;5;442;7;435;50;;
LT2005;709;LH;Liste Hirschmann;6;442;7;435;10;;
LT2005;709;BZÖ;Bündnis Zukunft Österreich;7;442;7;435;15;;
LT2005;709;;Parteifrei;8;442;7;435;3;;
LT2005;710;ÖVP;Österreichische Volkspartei;1;446;9;437;88;;
LT2005;710;SPÖ;Sozialdemokratische Partei Österreichs;2;446;9;437;188;;
LT2005;710;FPÖ;Freiheitliche Partei Österreichs;3;446;9;437;23;;
LT2005;710;GRÜNE;Die Grünen - Die Grüne Alternative;4;446;9;437;41;;
LT2005;710;KPÖ;Kommunistische Partei Österreichs;5;446;9;437;73;;
LT2005;710;LH;Liste Hirschmann;6;446;9;437;10;;
LT2005;710;BZÖ;Bündnis Zukunft Österreich;7;446;9;437;12;;
LT2005;710;;Parteifrei;8;446;9;437;2;;
LT2005;711;ÖVP;Österreichische Volkspartei;1;424;7;417;102;;
LT2005;711;SPÖ;Sozialdemokratische Partei Österreichs;2;424;7;417;196;;
LT2005;711;FPÖ;Freiheitliche Partei Österreichs;3;424;7;417;20;;
LT2005;711;GRÜNE;Die Grünen - Die Grüne Alternative;4;424;7;417;22;;
LT2005;711;KPÖ;Kommunistische Partei Österreichs;5;424;7;417;59;;
LT2005;711;LH;Liste Hirschmann;6;424;7;417;12;;
LT2005;711;BZÖ;Bündnis Zukunft Österreich;7;424;7;417;1;;
LT2005;711;;Parteifrei;8;424;7;417;5;;
LT2005;712;ÖVP;Österreichische Volkspartei;1;454;2;452;140;;
LT2005;712;SPÖ;Sozialdemokratische Partei Österreichs;2;454;2;452;185;;
LT2005;712;FPÖ;Freiheitliche Partei Österreichs;3;454;2;452;18;;
LT2005;712;GRÜNE;Die Grünen - Die Grüne Alternative;4;454;2;452;25;;
LT2005;712;KPÖ;Kommunistische Partei Österreichs;5;454;2;452;49;;
LT2005;712;LH;Liste Hirschmann;6;454;2;452;9;;
LT2005;712;BZÖ;Bündnis Zukunft Österreich;7;454;2;452;15;;
LT2005;712;;Parteifrei;8;454;2;452;11;;
LT2005;713;ÖVP;Österreichische Volkspartei;1;452;7;445;149;;
LT2005;713;SPÖ;Sozialdemokratische Partei Österreichs;2;452;7;445;159;;
LT2005;713;FPÖ;Freiheitliche Partei Österreichs;3;452;7;445;35;;
LT2005;713;GRÜNE;Die Grünen - Die Grüne Alternative;4;452;7;445;26;;
LT2005;713;KPÖ;Kommunistische Partei Österreichs;5;452;7;445;57;;
LT2005;713;LH;Liste Hirschmann;6;452;7;445;7;;
LT2005;713;BZÖ;Bündnis Zukunft Österreich;7;452;7;445;8;;
LT2005;713;;Parteifrei;8;452;7;445;4;;
LT2005;714;ÖVP;Österreichische Volkspartei;1;397;2;395;76;;
LT2005;714;SPÖ;Sozialdemokratische Partei Österreichs;2;397;2;395;205;;
LT2005;714;FPÖ;Freiheitliche Partei Österreichs;3;397;2;395;28;;
